id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement,total_wins,total_losses,total_matches
3312,12492,0,Iguchi Takahiro,,Tamanoi,2002-09-25T00:00:00Z,174.0,110.0,201803,2019-01-01T00:00:00Z,10,11,21
4771,2843,0,Asafunatsu Yoshio,,Takasago,1984-01-17T00:00:00Z,173.0,130.0,200301,2004-01-01T00:00:00Z,5,9,14
1504,4060,0,Tochiisami Yoshiharu,,Kasugano,1947-10-02T00:00:00Z,176.0,109.0,196303,1979-11-01T00:00:00Z,607,590,1197
7566,10764,0,Ayamidori,,-,0001-01-01T00:00:00Z,,,195603,1961-03-01T00:00:00Z,63,77,140
4416,6019,0,Hinohikari Kazu,,Arashio,1988-05-18T00:00:00Z,173.0,104.4,200403,2010-09-01T00:00:00Z,105,161,266
4088,6568,0,Yotsugamine Koki,,Minezaki,1988-04-02T00:00:00Z,170.0,112.0,200509,2016-03-01T00:00:00Z,205,189,394
5492,2100,0,Sakamoto Shinya,,Hanaregoma,1974-06-04T00:00:00Z,172.0,109.5,199003,1992-01-01T00:00:00Z,29,34,63
6911,6907,0,Isonohana,,-,0001-01-01T00:00:00Z,,,195403,1960-03-01T00:00:00Z,46,50,96
1496,7462,0,Dewanonada Koji#,,Dewanoumi,1960-05-10T00:00:00Z,179.1,120.0,197603,1986-01-01T00:00:00Z,192,219,411
4843,1172,0,Kyotenyu Ichiro,,Hatachiyama,1984-04-08T00:00:00Z,184.0,111.0,200103,2001-09-01T00:00:00Z,1,5,6
3005,5512,0,Matsuo Kazuyoshi#,,Nishonoseki,1940-01-13T00:00:00Z,,,195903,1965-05-01T00:00:00Z,125,126,251
8180,11629,0,Nagato,,-,0001-01-01T00:00:00Z,,,196307,1966-01-01T00:00:00Z,41,57,98
6344,1519,0,Tachibana Hideki#,,Kitanoumi,1967-11-26T00:00:00Z,176.5,93.0,198303,1989-11-01T00:00:00Z,135,131,266
7789,11007,0,Chiyonishiki,,-,0001-01-01T00:00:00Z,,,195709,1961-01-01T00:00:00Z,69,71,140
7230,7570,0,Komata,,Minato,0001-01-01T00:00:00Z,,,198307,1984-01-01T00:00:00Z,0,0,0
7315,5834,0,Kotohokuryu,,-,0001-01-01T00:00:00Z,,,197803,1978-07-01T00:00:00Z,0,0,0
737,7818,0,Wakashiho Yoshiaki#,,Nishonoseki,1961-08-02T00:00:00Z,177.0,110.0,197809,1981-01-01T00:00:00Z,28,28,56
4160,12065,0,Asatodoroki Daisuke,,Takasago,1993-05-25T00:00:00Z,189.0,157.5,201303,2015-05-01T00:00:00Z,39,38,77
3655,325,0,Tanno Akihiro,,Dewanoumi,1975-08-04T00:00:00Z,173.0,170.0,199105,2014-01-01T00:00:00Z,461,484,945
4001,602,0,Hokuyuho Kohei,,Kitanoumi,1977-04-18T00:00:00Z,176.8,115.5,199303,2002-05-01T00:00:00Z,190,195,385
3628,596,0,Maenishiki Yuichiro,,Takadagawa,1981-10-29T00:00:00Z,184.5,137.0,199703,2003-07-01T00:00:00Z,108,109,217
6391,2026,0,Takasuzu Katsutoshi,,Azumazeki,1974-01-10T00:00:00Z,174.0,102.0,198903,1989-11-01T00:00:00Z,6,10,16
8825,11071,0,Utsunomiya,,-,0001-01-01T00:00:00Z,,,195805,1959-01-01T00:00:00Z,8,8,16
4455,11748,0,Uchida Riki,,Nishikido,1990-04-11T00:00:00Z,184.0,129.8,200903,2010-09-01T00:00:00Z,14,15,29
1202,4324,0,Genkaiho Kazuhisa,,Hanaregoma,1960-01-22T00:00:00Z,177.0,187.0,197703,1986-09-01T00:00:00Z,211,170,381
5962,2153,0,Fujioka Kimitoshi,,Mihogaseki,1972-06-17T00:00:00Z,172.0,133.5,199009,1994-09-01T00:00:00Z,62,80,142
7292,7847,0,Mutsuhidaka,,Ajigawa,0001-01-01T00:00:00Z,,,198003,1980-07-01T00:00:00Z,0,0,0
1305,4304,0,Kitanohana Yoshiyasu,,Futagoyama,1950-06-13T00:00:00Z,180.0,96.0,196905,1980-05-01T00:00:00Z,256,230,486
7825,11041,0,Wakanoiwa,,-,0001-01-01T00:00:00Z,,,195801,1959-07-01T00:00:00Z,27,34,61
8032,11566,0,Kanamori,,-,0001-01-01T00:00:00Z,,,196207,1966-09-01T00:00:00Z,72,89,161
8741,11350,0,Shionohana,,-,0001-01-01T00:00:00Z,,,196005,1961-09-01T00:00:00Z,24,25,49
542,399,1451,Terunosato,Jonidan 96 West,Tagonoura,1978-01-27T00:00:00Z,178.0,150.2,199303,,588,667,1255
1149,5848,0,Toyoisami Hidenori#,,Tokitsukaze,1956-05-04T00:00:00Z,177.0,100.0,197101,1980-07-01T00:00:00Z,179,191,370
8296,11256,0,Maedaiwa,,Takasago,1943-10-04T00:00:00Z,,,195905,1963-09-01T00:00:00Z,78,89,167
8637,11148,0,Hanamidori,,-,0001-01-01T00:00:00Z,,,195811,1960-11-01T00:00:00Z,33,46,79
3450,5670,0,Hayatozakura Tatsunari,,Shikihide,1989-12-04T00:00:00Z,168.0,80.6,200709,2016-07-01T00:00:00Z,144,212,356
8826,11145,0,Suzunoki,,-,0001-01-01T00:00:00Z,,,195809,1959-01-01T00:00:00Z,3,5,8
1243,5072,0,Kotokongo Shinji#,,Sadogatake,1964-02-26T00:00:00Z,172.5,92.0,197911,1984-03-01T00:00:00Z,90,71,161
41,12453,3844,Oho,Maegashira 6 West,Otake,1990-02-27T15:00:00Z,191.0,176.0,201801,,241,193,434
7906,9032,0,Nakano,,-,0001-01-01T00:00:00Z,,,197203,1972-05-01T00:00:00Z,0,0,0
5868,1602,0,Wakakiyama Juichi#,,Futagoyama,1967-06-29T00:00:00Z,183.0,122.0,198303,1995-03-01T00:00:00Z,240,217,457
3029,4207,0,Makotoyama#,,Tatsunami,1937-11-27T00:00:00Z,173.0,83.0,195409,1962-01-01T00:00:00Z,110,131,241
8690,11236,0,Shachinokuni,,-,0001-01-01T00:00:00Z,,,195905,1961-05-01T00:00:00Z,32,51,83
4276,9094,0,Azumashu Takahiro,,Tamanoi,1992-08-16T00:00:00Z,180.0,94.0,200803,2013-01-01T00:00:00Z,71,109,180
4273,11876,0,Mihara Jin,,Kokonoe,1994-07-24T00:00:00Z,173.0,113.5,201005,2013-03-01T00:00:00Z,39,60,99
1453,7898,0,Minenosawa Ken#,,Tatsutagawa,1956-05-23T00:00:00Z,173.0,105.0,197203,1980-01-01T00:00:00Z,161,164,325
695,12287,0,Shunpo Riku,,Shibatayama,2000-08-17T00:00:00Z,170.0,103.0,201603,2022-01-01T00:00:00Z,98,133,231
5225,346,0,Kotohyoga Mitsugu,,Sadogatake,1977-10-24T00:00:00Z,174.0,101.0,199303,1999-01-01T00:00:00Z,119,109,228
2434,8662,0,Tamaminato,,Kataonami,1950-08-25T00:00:00Z,178.0,75.0,196701,1971-01-01T00:00:00Z,62,78,140
8779,11107,0,Ehimeiwa,,-,0001-01-01T00:00:00Z,,,195807,1959-03-01T00:00:00Z,8,16,24
5263,817,0,Kainofuji Shinobu,,Kasugayama,1980-12-30T00:00:00Z,174.0,90.0,199803,1998-11-01T00:00:00Z,8,13,21
936,5099,0,Tamaonami Itto,,Kataonami,1951-03-17T00:00:00Z,184.0,130.0,196903,1981-07-01T00:00:00Z,263,235,498
833,7433,0,Oshiryu Hideki#,,Oshiogawa,1962-10-30T00:00:00Z,173.5,107.0,197803,1986-05-01T00:00:00Z,167,155,322
4346,6443,0,Yamato,,Shikoroyama,1984-12-14T00:00:00Z,181.0,108.3,200407,2011-07-01T00:00:00Z,137,143,280
1712,8058,0,Muraguchiyama,,Kagamiyama,1961-07-29T00:00:00Z,173.2,89.0,197703,1977-07-01T00:00:00Z,1,6,7
2367,8910,0,Notonishiki,,Wakamatsu,1953-01-14T00:00:00Z,171.0,75.0,196909,1971-09-01T00:00:00Z,33,44,77
1557,7667,0,Yoshinobori,,Oyama,1963-12-26T00:00:00Z,180.0,118.0,197903,1980-11-01T00:00:00Z,25,24,49
3945,1174,0,Fujitayama Tsuyoshi,,Azumazeki,1986-01-31T00:00:00Z,174.5,103.2,200103,2005-01-01T00:00:00Z,72,79,151
6641,7259,0,Mutsuyamato,,Ajigawa,1962-07-28T00:00:00Z,176.0,100.0,198103,1987-01-01T00:00:00Z,113,104,217
4434,11790,0,Hisasengan Takahiro,,Tagonoura,1992-08-20T00:00:00Z,162.0,65.8,200905,2010-07-01T00:00:00Z,10,32,42
2468,3979,0,Aonosato Sakari,,Tokitsukaze,1935-11-13T00:00:00Z,182.0,120.0,195303,1969-03-01T00:00:00Z,465,516,981
4060,128,0,Nishikikaze Shingo,,Oguruma,1978-02-14T00:00:00Z,179.0,149.0,199303,2015-03-01T00:00:00Z,461,449,910
2724,8733,0,Wakatsurugi,,Futagoyama,1948-07-01T00:00:00Z,173.5,75.0,196409,1967-07-01T00:00:00Z,52,53,105
3963,731,0,Shimazakura Hideki,,Matsugane,1978-11-07T00:00:00Z,170.0,129.0,199411,2003-03-01T00:00:00Z,153,187,340
8802,11334,0,Umegaiwa,,-,0001-01-01T00:00:00Z,,,196003,1961-03-01T00:00:00Z,13,16,29
6151,2463,0,Tokunonada Toru,,Tokitsukaze,1977-07-09T00:00:00Z,173.0,88.0,199303,1993-07-01T00:00:00Z,1,3,4
5201,57,0,Yamato Go,,Magaki,1969-12-17T00:00:00Z,190.2,185.5,199011,1998-09-01T00:00:00Z,251,198,449
4672,5972,0,Wakayushi Keigo,,Minezaki,1988-04-12T00:00:00Z,176.0,74.5,200403,2006-01-01T00:00:00Z,33,38,71
8806,11375,0,Kasuga,,-,0001-01-01T00:00:00Z,,,196007,1960-11-01T00:00:00Z,5,4,9
5322,712,0,Matsukaze Kenji,,Kitanoumi,1980-10-09T00:00:00Z,184.5,101.5,199603,1998-05-01T00:00:00Z,39,29,68
7761,10709,0,Matsunoura,,-,0001-01-01T00:00:00Z,,,195705,1961-09-01T00:00:00Z,79,89,168
3192,12335,0,Kurahashi Takumi,,Asakayama,1997-05-14T00:00:00Z,170.0,117.0,201605,2020-07-01T00:00:00Z,85,73,158
340,12175,3566,Masuminato,Jonidan 36 West,Onomatsu,1995-06-12T15:00:00Z,169.0,145.2,201405,,204,198,402
2904,6864,0,Tochiakira#,,Kasugano,1941-03-28T00:00:00Z,,,195901,1967-01-01T00:00:00Z,181,163,344
8625,5336,0,Odate Koichi#,,Takasago,0001-01-01T00:00:00Z,,,195905,1960-03-01T00:00:00Z,17,15,32
2527,8434,0,Takanami,,Kataonami,1949-01-30T00:00:00Z,174.0,111.0,196409,1969-11-01T00:00:00Z,105,91,196
207,6595,0,Okinofuji,Sandanme 25 East,Hakkaku,1988-01-26T00:00:00Z,181.0,160.5,200603,2024-03-27T00:00:00Z,380,362,742
5701,2719,0,Otanaka Kenji,,Nakamura,1980-07-20T00:00:00Z,175.0,76.0,199603,1997-05-01T00:00:00Z,7,7,14
5490,2086,0,Shoun Nobumitsu,,Takadagawa,1974-04-03T00:00:00Z,175.2,123.3,199003,1995-01-01T00:00:00Z,78,97,175
4073,12288,0,Ishikawa Manabu,,Kataonami,1997-05-11T00:00:00Z,174.0,84.0,201603,2016-07-01T00:00:00Z,3,4,7
5015,836,0,Kamobayashi Shinya,,Ajigawa,1982-09-20T00:00:00Z,171.0,113.5,199803,2000-01-01T00:00:00Z,11,36,47
4309,11820,0,Takaora Naruki,,Takanohana,1993-07-19T00:00:00Z,180.0,110.5,201001,2012-03-01T00:00:00Z,26,51,77
3444,7154,0,Kitasatsuma Junpei,,Chiganoura,1986-05-08T00:00:00Z,191.3,121.9,200703,2018-09-01T00:00:00Z,169,191,360
2539,8460,0,Dokai#,,Hanakago,1947-05-30T00:00:00Z,179.0,82.0,196211,1970-01-01T00:00:00Z,140,147,287
8064,11496,0,Kisoarashi,,Takasago,1943-03-23T00:00:00Z,,,196201,1966-05-01T00:00:00Z,91,84,175
3987,664,0,Suzunohana Kazunori,,Takanohana,1976-10-22T00:00:00Z,187.0,133.0,199203,2008-09-01T00:00:00Z,319,354,673
1860,8194,0,Tochihisashi,,Kasugano,1955-06-06T00:00:00Z,172.0,95.0,197105,1976-05-01T00:00:00Z,104,106,210
8601,11634,0,Kamo,,-,0001-01-01T00:00:00Z,,,196509,1965-11-01T00:00:00Z,0,0,0
6279,1858,0,Kotoikehara,,Sadogatake,1971-10-10T00:00:00Z,179.6,80.5,198703,1990-09-01T00:00:00Z,53,66,119
8350,10053,0,Izumotaka,,Nishonoseki,1944-08-22T00:00:00Z,,,196009,1964-03-01T00:00:00Z,59,78,137
7136,7802,0,Yoshidagawa,,Tatsutagawa,0001-01-01T00:00:00Z,,,198409,1985-05-01T00:00:00Z,18,3,21
4288,9059,0,Kiritora Jiro,,Michinoku,1993-03-23T00:00:00Z,178.0,129.5,200803,2013-01-01T00:00:00Z,91,84,175
4622,7117,0,Shunkomaru Shintaro,,Azumazeki,1991-07-10T00:00:00Z,173.0,110.0,200703,2007-11-01T00:00:00Z,10,4,14
175,12236,3627,Oyamatoumi,Makushita 34 East,Yamahibiki,1992-12-24T15:00:00Z,180.0,167.0,201503,,198,180,378
6119,2238,0,Seihokuzan Seiji,,Kitanoumi,1975-03-05T00:00:00Z,180.0,122.9,199105,1993-09-01T00:00:00Z,24,53,77
6046,2295,0,Maenosho Tatsunori,,Takadagawa,1976-08-07T00:00:00Z,174.3,119.2,199203,1995-01-01T00:00:00Z,32,38,70
787,1425,0,Tobimaru Shigetaka,,Miyagino,1961-02-18T00:00:00Z,176.5,90.0,197903,1991-09-01T00:00:00Z,262,240,502
4008,419,0,Tochihidaka Hideji,,Kasugano,1978-03-26T00:00:00Z,174.0,132.0,199603,2004-07-01T00:00:00Z,168,130,298
4953,948,0,Yuyuzan Kazuya,,Takashima,1984-03-27T00:00:00Z,175.0,117.5,199903,2000-09-01T00:00:00Z,25,24,49
4479,9099,0,Tatsuhibiki Junpei,,Sakaigawa,1988-11-27T00:00:00Z,177.0,135.0,200803,2009-11-01T00:00:00Z,30,26,56
3309,12309,0,Asahiryu,,Asahiyama,1995-04-22T00:00:00Z,182.0,124.0,201603,2019-01-01T00:00:00Z,63,42,105
3125,12308,0,Goketsuyama Yuki,,Shibatayama,2000-04-25T00:00:00Z,167.0,98.0,201603,2021-07-01T00:00:00Z,72,89,161
224,12559,3950,Aratakayama,Sandanme 21 West,Tokiwayama,1992-12-24T15:00:00Z,180.0,167.0,201903,,113,102,215
1089,7187,0,Komanohana,,Hanaregoma,1962-12-16T00:00:00Z,182.0,119.0,197805,1988-05-01T00:00:00Z,202,207,409
6564,7359,0,Tochiarai Susumu#,,Kasugano,1968-12-31T00:00:00Z,174.0,89.0,198403,1986-09-01T00:00:00Z,33,65,98
491,870,0,Maenofuji,Jonidan 27 West,Takadagawa,1982-08-07T00:00:00Z,177.8,130.7,199811,2024-01-31T00:00:00Z,500,542,1042
2195,8503,0,Kunihikari,,Hanakago,1948-09-03T00:00:00Z,178.0,107.0,196309,1973-05-01T00:00:00Z,186,192,378
7325,6793,0,Matsumaru,,-,0001-01-01T00:00:00Z,,,198101,1981-03-01T00:00:00Z,0,0,0
1568,1454,0,Kuninosato Toshio,,Isegahama,1964-08-14T00:00:00Z,176.5,106.0,198003,1992-03-01T00:00:00Z,259,243,502
7259,4387,0,Ii,,Isegahama,1964-11-07T00:00:00Z,,,198011,1981-07-01T00:00:00Z,8,4,12
3919,113,0,Asofuji Seiya,,Isegahama,1976-01-17T00:00:00Z,179.0,124.5,199401,2011-05-01T00:00:00Z,517,478,995
6918,6439,0,Ando Yuki,,Ajigawa,1986-07-03T00:00:00Z,177.0,67.0,200405,2004-07-01T00:00:00Z,0,0,0
1511,3987,0,Taiho Koki,,Nishonoseki,1940-05-29T00:00:00Z,187.0,124.0,195609,1971-05-01T00:00:00Z,833,173,1006
6343,1618,0,Iyonoumi,,Oshiogawa,1967-06-11T00:00:00Z,183.5,142.0,198303,1990-01-01T00:00:00Z,129,131,260
177,12475,3866,Wakazakura,Sandanme 17 East,Kasugano,1992-12-24T15:00:00Z,180.0,167.0,201803,,134,118,252
5184,327,0,Wakazakura Fumihiko,,Nakamura,1972-06-26T00:00:00Z,180.0,120.0,199301,1998-09-01T00:00:00Z,113,99,212
3461,12334,0,Takeuchi Kengo,,Michinoku,1998-09-08T00:00:00Z,182.0,97.0,201605,2016-09-01T00:00:00Z,1,1,2
8531,8915,0,Kawahara,,-,0001-01-01T00:00:00Z,,,196911,1970-01-01T00:00:00Z,0,0,0
7967,8322,0,Segawa,,-,0001-01-01T00:00:00Z,,,197503,1975-05-01T00:00:00Z,0,0,0
1617,8006,0,Kotoazuma,,Sadogatake,1962-07-29T00:00:00Z,177.0,77.0,197803,1979-01-01T00:00:00Z,9,11,20
2819,8720,0,Miyanishi,,Tokitsukaze,1946-08-21T00:00:00Z,,,196201,1966-11-01T00:00:00Z,91,112,203
1361,3962,0,Osawa,,Takasago,1936-01-11T00:00:00Z,177.0,117.0,195105,1962-01-01T00:00:00Z,106,136,242
6559,7214,0,Hoshiizumi,,Michinoku,1968-08-16T00:00:00Z,173.0,85.0,198411,1989-01-01T00:00:00Z,54,58,112
2618,8674,0,Dewazakura,,Dewanoumi,1951-05-30T00:00:00Z,174.5,87.0,196705,1969-01-01T00:00:00Z,20,35,55
7445,5927,0,Mori,,-,0001-01-01T00:00:00Z,,,197403,1974-09-01T00:00:00Z,5,9,14
5245,189,0,Dewaasahi Takeshi#,,Dewanoumi,1970-01-18T00:00:00Z,182.0,101.0,198801,1998-09-01T00:00:00Z,222,224,446
6954,994,0,Takasato Kentaro,,Azumazeki,1979-08-25T00:00:00Z,173.0,96.0,199907,1999-09-01T00:00:00Z,0,0,0
8616,11187,0,Tamamuroto,,-,0001-01-01T00:00:00Z,,,195903,1960-11-01T00:00:00Z,38,25,63
1360,3958,0,Fukunoumi Nanao,,Asahiyama,1930-04-28T00:00:00Z,175.0,108.0,194910,1962-07-01T00:00:00Z,178,193,371
2869,5551,0,Fujimura,,Dewanoumi,1945-07-04T00:00:00Z,,,196203,1967-01-01T00:00:00Z,87,109,196
6713,7391,0,Ishida,,Taiho,0001-01-01T00:00:00Z,,,198603,1987-07-01T00:00:00Z,19,32,51
355,12579,3970,Marusho,Sandanme 2 West,Naruto,1992-12-24T15:00:00Z,180.0,167.0,201905,,112,85,197
4255,12106,0,Sunaga Masaya,,Minezaki,1993-08-30T00:00:00Z,192.0,163.0,201309,2013-11-01T00:00:00Z,0,0,0
4760,5939,0,Okubo Hideaki,,Minezaki,1983-10-29T00:00:00Z,185.0,110.0,200311,2004-05-01T00:00:00Z,4,10,14
4403,6635,0,Yoshinofuji Naoki,,Nakamura,1990-06-28T00:00:00Z,172.5,133.4,200603,2011-01-01T00:00:00Z,86,110,196
546,12546,3937,Hamasaki,Jonidan 100 West,Otake,2000-09-30T00:00:00Z,177.0,145.0,201903,2023-09-27T00:00:00Z,39,74,113
1969,8307,0,Morinoyama,,Takadagawa,1957-07-12T00:00:00Z,170.0,70.0,197303,1976-01-01T00:00:00Z,30,47,77
4611,627,0,Asozan Ryoichi,,Onomatsu,1979-04-26T00:00:00Z,181.0,98.5,199507,2002-01-01T00:00:00Z,121,131,252
4634,486,0,Kainoyama Hidenori,,Hanaregoma,1976-10-10T00:00:00Z,178.0,166.5,199203,2005-07-01T00:00:00Z,265,263,528
8014,11521,0,Fukazawa,,-,0001-01-01T00:00:00Z,,,196203,1966-09-01T00:00:00Z,94,95,189
5470,2049,0,Nanatsumori Kazuhiro#,,Kagamiyama,1972-09-24T00:00:00Z,177.0,127.5,198805,1994-05-01T00:00:00Z,92,139,231
3273,1284,0,Takekaze Akira,,Oguruma,1979-06-21T00:00:00Z,170.0,144.0,200205,2019-01-01T00:00:00Z,687,746,1433
7302,8024,0,Nakamurayama,,Futagoyama,1962-07-17T00:00:00Z,181.0,102.0,197803,1978-09-01T00:00:00Z,3,4,7
3000,5895,0,Terunishiki,,Isegahama,1942-06-25T00:00:00Z,,,196101,1964-09-01T00:00:00Z,79,68,147
1652,5664,0,Kototetsu# Satoru#,,Sadogatake,1958-08-04T00:00:00Z,193.0,154.0,197805,1979-01-01T00:00:00Z,6,2,8
8175,12545,3936,Daishinkai,Jonidan 30 East,Otake,1992-12-24T15:00:00Z,180.0,167.0,201903,,41,65,106
7948,5911,0,Mancho#,,-,0001-01-01T00:00:00Z,,,197011,1971-01-01T00:00:00Z,0,1,1
2743,8470,0,Raiiyama#,,Asahiyama,1945-07-08T00:00:00Z,,,196201,1968-05-01T00:00:00Z,120,132,252
5109,988,0,Kaihokuto Tatsuo,,Tomozuna,1981-10-27T00:00:00Z,183.0,78.0,199905,1999-09-01T00:00:00Z,4,3,7
3242,12430,0,Torakio Daiki,,Naruto,1996-12-15T00:00:00Z,191.0,125.0,201705,2019-05-01T00:00:00Z,40,29,69
6602,7276,0,Dewanofuji,,Dewanoumi,1967-01-09T00:00:00Z,177.0,105.0,198203,1986-07-01T00:00:00Z,83,85,168
6572,7305,0,Mayazakura,,Wakamatsu,1967-03-15T00:00:00Z,174.0,119.0,198207,1987-03-01T00:00:00Z,86,96,182
7765,11005,0,Tsunemiyagi,,-,0001-01-01T00:00:00Z,,,195709,1961-09-01T00:00:00Z,76,84,160
4186,11733,0,Takatoshi Masaoki,,Takanohana,1990-04-19T00:00:00Z,174.0,130.4,200901,2014-11-01T00:00:00Z,130,101,231
7162,7618,0,Tamanokuni,,Kataonami,0001-01-01T00:00:00Z,,,198405,1985-09-01T00:00:00Z,3,4,7
1219,7316,0,Mitonishiki Hiroyuki#,,Kagamiyama,1964-03-29T00:00:00Z,171.0,107.0,197905,1987-05-01T00:00:00Z,125,190,315
8773,11091,0,Mururaniwa,,-,0001-01-01T00:00:00Z,,,195805,1959-09-01T00:00:00Z,22,35,57
4791,1282,0,Asaebisawa Tetsuo,,Takasago,1986-04-29T00:00:00Z,176.0,80.0,200203,2003-03-01T00:00:00Z,2,26,28
905,5063,0,Suiseizan Hiroshi#,,Kasugayama,1959-09-05T00:00:00Z,179.6,131.0,197505,1986-09-01T00:00:00Z,236,217,453
4444,2886,0,Marikomaru Kohei,,Azumazeki,1987-12-01T00:00:00Z,173.0,162.6,200303,2010-05-01T00:00:00Z,128,138,266
7102,7758,0,Modokoro,,Magaki,0001-01-01T00:00:00Z,,,198611,1987-09-01T00:00:00Z,7,7,14
7930,8943,0,Muraishi,,-,0001-01-01T00:00:00Z,,,197003,1971-05-01T00:00:00Z,4,4,8
4187,12186,0,Sodachizakari Masato,,Shikihide,1996-11-08T00:00:00Z,179.0,67.0,201407,2014-09-01T00:00:00Z,0,1,1
1686,7926,0,Fujinodake Toshimitsu#,,Futagoyama,1954-05-27T00:00:00Z,170.0,90.0,197003,1979-05-01T00:00:00Z,179,171,350
6727,7626,0,Kitanohara,,Taiho,1968-12-09T00:00:00Z,174.0,90.0,198403,1985-09-01T00:00:00Z,31,25,56
7094,7395,0,Tochimasaru,,Kasugano,0001-01-01T00:00:00Z,,,198603,1987-03-01T00:00:00Z,0,0,0
7276,8034,0,Hoshiminami,,Michinoku,1962-12-25T00:00:00Z,173.0,87.0,197811,1979-01-01T00:00:00Z,0,0,0
5921,1445,0,Shimamusashi Masaharu#,,Musashigawa,1965-02-27T00:00:00Z,170.5,124.5,198101,1995-03-01T00:00:00Z,298,282,580
10,12043,3434,Onosho,Maegashira 5 East,Onomatsu,1992-12-24T15:00:00Z,177.0,165.0,201301,,470,407,877
4223,2835,0,Shironoryu Yasumasa,,Sakaigawa,1983-09-07T00:00:00Z,180.0,115.0,200301,2013-09-01T00:00:00Z,261,234,495
4118,5971,0,Komatsukasa Akira,,Irumagawa,1988-08-24T00:00:00Z,193.0,183.5,200403,2016-03-01T00:00:00Z,221,212,433
7901,9024,0,Tamanohana,,-,0001-01-01T00:00:00Z,,,197201,1972-03-01T00:00:00Z,0,0,0
11,12362,3753,Ichiyamamoto,Maegashira 11 East,Hanaregoma,1993-09-30T15:00:00Z,188.0,150.0,201701,,266,206,472
4704,5941,0,Kanda Kohei,,Miyagino,1986-02-02T00:00:00Z,173.0,191.0,200311,2006-01-01T00:00:00Z,30,12,42
352,12539,3930,Inaba,Sandanme 56 West,Onomatsu,1992-12-24T15:00:00Z,180.0,167.0,201903,,107,110,217
4725,6649,0,Tateno Yu,,Shikoroyama,1990-04-19T00:00:00Z,178.0,116.0,200605,2006-07-01T00:00:00Z,0,0,0
7041,7777,0,Kawakami,,Taiho,0001-01-01T00:00:00Z,,,198703,1988-01-01T00:00:00Z,10,11,21
506,12692,4083,Takashoki,Sandanme 7 West,Tokiwayama,1992-12-24T15:00:00Z,180.0,167.0,202103,,72,60,132
6889,1444,0,Minami,,Taiho,1965-09-05T00:00:00Z,176.0,75.0,198105,1982-09-01T00:00:00Z,22,27,49
5861,1457,0,Toyonishiki Hideharu#,,Takasago,1967-06-01T00:00:00Z,179.0,125.5,198303,1992-01-01T00:00:00Z,182,171,353
3087,12269,0,Asahinishiki Kenta,,Asahiyama,1998-02-27T00:00:00Z,169.0,106.0,201511,2021-07-01T00:00:00Z,90,130,220
6790,7485,0,Kotobenkei Yoshifumi#,,Sadogatake,1963-11-12T00:00:00Z,175.0,75.0,198203,1985-03-01T00:00:00Z,60,59,119
3204,1227,0,Toyonoshima Daiki,,Tokitsukaze,1983-06-29T00:00:00Z,170.5,144.2,200201,2020-07-01T00:00:00Z,703,641,1344
483,504,0,Kainowaka Naoya,,Oshima,1979-04-20T00:00:00Z,175.5,184.0,199503,2023-01-01T00:00:00Z,547,573,1120
2494,8588,0,Seki,,Tomozuna,1952-02-17T00:00:00Z,173.0,75.0,196511,1969-01-01T00:00:00Z,60,66,126
2601,5138,0,Umenohana Masayoshi#,,Tomozuna,1946-08-06T00:00:00Z,177.0,76.0,196305,1969-05-01T00:00:00Z,113,97,210
379,12221,3611,Asakoga,Sandanme 84 East,Takasago,1993-02-20T00:00:00Z,172.0,137.0,201503,2023-09-27T00:00:00Z,171,171,342
8633,11155,0,Wakasato,,-,0001-01-01T00:00:00Z,,,195811,1960-09-01T00:00:00Z,34,30,64
8251,11212,0,Taikai,,Hanakago,1941-03-12T00:00:00Z,,,195903,1963-05-01T00:00:00Z,88,73,161
4052,150,0,Tokinoyutaka Makoto,,Tokitsukaze,1973-09-03T00:00:00Z,182.0,133.0,198903,2006-05-01T00:00:00Z,361,350,711
5115,411,0,Chiyonoryu Takatomo,,Kokonoe,1978-09-28T00:00:00Z,182.0,118.0,199605,1999-07-01T00:00:00Z,73,52,125
8772,11088,0,Odate,,-,0001-01-01T00:00:00Z,,,195809,1959-05-01T00:00:00Z,10,6,16
6068,2510,0,Moriki Masanao,,Izutsu,1976-07-13T00:00:00Z,180.0,119.0,199307,1994-03-01T00:00:00Z,3,4,7
4570,2848,0,Hokutowaka Yusaku,,Hakkaku,1987-09-02T00:00:00Z,188.0,119.2,200303,2008-01-01T00:00:00Z,85,75,160
26,12210,3620,Mitakeumi,Maegashira 2 West,Dewanoumi,1991-11-04T15:00:00Z,180.0,167.0,201503,,458,353,811
7665,10851,0,Yamatonada,,-,0001-01-01T00:00:00Z,,,195609,1959-09-01T00:00:00Z,34,36,70
3729,205,0,Fujinoyama,,Takanohana,1976-07-04T00:00:00Z,186.0,177.0,199203,2004-09-01T00:00:00Z,277,223,500
5227,215,0,Atsumi Yukio,,Miyagino,1974-01-11T00:00:00Z,171.0,119.0,199205,1998-09-01T00:00:00Z,134,112,246
857,6102,0,Fujigahama Daisuke,,Kokonoe,1960-01-20T00:00:00Z,174.0,78.0,197503,1980-03-01T00:00:00Z,99,111,210
1387,3965,0,Fusanishiki Katsuhiko,,Wakamatsu,1936-01-03T00:00:00Z,176.0,118.0,195201,1967-01-01T00:00:00Z,368,431,799
