id,sumodb_id,nsk_id,ring_name,current_rank,heya,birthday,height,weight,debut,retirement
4001,602,0,Hokuyuho Kohei,,Kitanoumi,1977-04-18T00:00:00Z,176.8,115.5,199303,2002-05-01T00:00:00Z
3628,596,0,Maenishiki Yuichiro,,Takadagawa,1981-10-29T00:00:00Z,184.5,137.0,199703,2003-07-01T00:00:00Z
6391,2026,0,Takasuzu Katsutoshi,,Azumazeki,1974-01-10T00:00:00Z,174.0,102.0,198903,1989-11-01T00:00:00Z
8825,11071,0,Utsunomiya,,-,0001-01-01T00:00:00Z,,,195805,1959-01-01T00:00:00Z
4455,11748,0,Uchida Riki,,Nishikido,1990-04-11T00:00:00Z,184.0,129.8,200903,2010-09-01T00:00:00Z
1202,4324,0,Genkaiho Kazuhisa,,Hanaregoma,1960-01-22T00:00:00Z,177.0,187.0,197703,1986-09-01T00:00:00Z
5962,2153,0,Fujioka Kimitoshi,,Mihogaseki,1972-06-17T00:00:00Z,172.0,133.5,199009,1994-09-01T00:00:00Z
7292,7847,0,Mutsuhidaka,,Ajigawa,0001-01-01T00:00:00Z,,,198003,1980-07-01T00:00:00Z
1305,4304,0,Kitanohana Yoshiyasu,,Futagoyama,1950-06-13T00:00:00Z,180.0,96.0,196905,1980-05-01T00:00:00Z
7825,11041,0,Wakanoiwa,,-,0001-01-01T00:00:00Z,,,195801,1959-07-01T00:00:00Z
8032,11566,0,Kanamori,,-,0001-01-01T00:00:00Z,,,196207,1966-09-01T00:00:00Z
8741,11350,0,Shionohana,,-,0001-01-01T00:00:00Z,,,196005,1961-09-01T00:00:00Z
542,399,1451,Terunosato,Jonidan 96 West,Tagonoura,1978-01-27T00:00:00Z,178.0,150.2,199303,
1149,5848,0,Toyoisami Hidenori#,,Tokitsukaze,1956-05-04T00:00:00Z,177.0,100.0,197101,1980-07-01T00:00:00Z
8296,11256,0,Maedaiwa,,Takasago,1943-10-04T00:00:00Z,,,195905,1963-09-01T00:00:00Z
8637,11148,0,Hanamidori,,-,0001-01-01T00:00:00Z,,,195811,1960-11-01T00:00:00Z
3450,5670,0,Hayatozakura Tatsunari,,Shikihide,1989-12-04T00:00:00Z,168.0,80.6,200709,2016-07-01T00:00:00Z
8826,11145,0,Suzunoki,,-,0001-01-01T00:00:00Z,,,195809,1959-01-01T00:00:00Z
1243,5072,0,Kotokongo Shinji#,,Sadogatake,1964-02-26T00:00:00Z,172.5,92.0,197911,1984-03-01T00:00:00Z
41,12453,3844,Oho,Maegashira 6 West,Otake,1990-02-27T15:00:00Z,191.0,176.0,201801,
7906,9032,0,Nakano,,-,0001-01-01T00:00:00Z,,,197203,1972-05-01T00:00:00Z
5868,1602,0,Wakakiyama Juichi#,,Futagoyama,1967-06-29T00:00:00Z,183.0,122.0,198303,1995-03-01T00:00:00Z
3029,4207,0,Makotoyama#,,Tatsunami,1937-11-27T00:00:00Z,173.0,83.0,195409,1962-01-01T00:00:00Z
8690,11236,0,Shachinokuni,,-,0001-01-01T00:00:00Z,,,195905,1961-05-01T00:00:00Z
4276,9094,0,Azumashu Takahiro,,Tamanoi,1992-08-16T00:00:00Z,180.0,94.0,200803,2013-01-01T00:00:00Z
4273,11876,0,Mihara Jin,,Kokonoe,1994-07-24T00:00:00Z,173.0,113.5,201005,2013-03-01T00:00:00Z
1453,7898,0,Minenosawa Ken#,,Tatsutagawa,1956-05-23T00:00:00Z,173.0,105.0,197203,1980-01-01T00:00:00Z
695,12287,0,Shunpo Riku,,Shibatayama,2000-08-17T00:00:00Z,170.0,103.0,201603,2022-01-01T00:00:00Z
5225,346,0,Kotohyoga Mitsugu,,Sadogatake,1977-10-24T00:00:00Z,174.0,101.0,199303,1999-01-01T00:00:00Z
2434,8662,0,Tamaminato,,Kataonami,1950-08-25T00:00:00Z,178.0,75.0,196701,1971-01-01T00:00:00Z
8779,11107,0,Ehimeiwa,,-,0001-01-01T00:00:00Z,,,195807,1959-03-01T00:00:00Z
5263,817,0,Kainofuji Shinobu,,Kasugayama,1980-12-30T00:00:00Z,174.0,90.0,199803,1998-11-01T00:00:00Z
936,5099,0,Tamaonami Itto,,Kataonami,1951-03-17T00:00:00Z,184.0,130.0,196903,1981-07-01T00:00:00Z
833,7433,0,Oshiryu Hideki#,,Oshiogawa,1962-10-30T00:00:00Z,173.5,107.0,197803,1986-05-01T00:00:00Z
4346,6443,0,Yamato,,Shikoroyama,1984-12-14T00:00:00Z,181.0,108.3,200407,2011-07-01T00:00:00Z
1712,8058,0,Muraguchiyama,,Kagamiyama,1961-07-29T00:00:00Z,173.2,89.0,197703,1977-07-01T00:00:00Z
2367,8910,0,Notonishiki,,Wakamatsu,1953-01-14T00:00:00Z,171.0,75.0,196909,1971-09-01T00:00:00Z
1557,7667,0,Yoshinobori,,Oyama,1963-12-26T00:00:00Z,180.0,118.0,197903,1980-11-01T00:00:00Z
3945,1174,0,Fujitayama Tsuyoshi,,Azumazeki,1986-01-31T00:00:00Z,174.5,103.2,200103,2005-01-01T00:00:00Z
6641,7259,0,Mutsuyamato,,Ajigawa,1962-07-28T00:00:00Z,176.0,100.0,198103,1987-01-01T00:00:00Z
4434,11790,0,Hisasengan Takahiro,,Tagonoura,1992-08-20T00:00:00Z,162.0,65.8,200905,2010-07-01T00:00:00Z
2468,3979,0,Aonosato Sakari,,Tokitsukaze,1935-11-13T00:00:00Z,182.0,120.0,195303,1969-03-01T00:00:00Z
4060,128,0,Nishikikaze Shingo,,Oguruma,1978-02-14T00:00:00Z,179.0,149.0,199303,2015-03-01T00:00:00Z
2724,8733,0,Wakatsurugi,,Futagoyama,1948-07-01T00:00:00Z,173.5,75.0,196409,1967-07-01T00:00:00Z
3963,731,0,Shimazakura Hideki,,Matsugane,1978-11-07T00:00:00Z,170.0,129.0,199411,2003-03-01T00:00:00Z
8802,11334,0,Umegaiwa,,-,0001-01-01T00:00:00Z,,,196003,1961-03-01T00:00:00Z
6151,2463,0,Tokunonada Toru,,Tokitsukaze,1977-07-09T00:00:00Z,173.0,88.0,199303,1993-07-01T00:00:00Z
5201,57,0,Yamato Go,,Magaki,1969-12-17T00:00:00Z,190.2,185.5,199011,1998-09-01T00:00:00Z
4672,5972,0,Wakayushi Keigo,,Minezaki,1988-04-12T00:00:00Z,176.0,74.5,200403,2006-01-01T00:00:00Z
8806,11375,0,Kasuga,,-,0001-01-01T00:00:00Z,,,196007,1960-11-01T00:00:00Z
5322,712,0,Matsukaze Kenji,,Kitanoumi,1980-10-09T00:00:00Z,184.5,101.5,199603,1998-05-01T00:00:00Z
7761,10709,0,Matsunoura,,-,0001-01-01T00:00:00Z,,,195705,1961-09-01T00:00:00Z
3192,12335,0,Kurahashi Takumi,,Asakayama,1997-05-14T00:00:00Z,170.0,117.0,201605,2020-07-01T00:00:00Z
340,12175,3566,Masuminato,Jonidan 36 West,Onomatsu,1995-06-12T15:00:00Z,169.0,145.2,201405,
2904,6864,0,Tochiakira#,,Kasugano,1941-03-28T00:00:00Z,,,195901,1967-01-01T00:00:00Z
8625,5336,0,Odate Koichi#,,Takasago,0001-01-01T00:00:00Z,,,195905,1960-03-01T00:00:00Z
2527,8434,0,Takanami,,Kataonami,1949-01-30T00:00:00Z,174.0,111.0,196409,1969-11-01T00:00:00Z
207,6595,0,Okinofuji,Sandanme 25 East,Hakkaku,1988-01-26T00:00:00Z,181.0,160.5,200603,2024-03-27T00:00:00Z
5701,2719,0,Otanaka Kenji,,Nakamura,1980-07-20T00:00:00Z,175.0,76.0,199603,1997-05-01T00:00:00Z
5490,2086,0,Shoun Nobumitsu,,Takadagawa,1974-04-03T00:00:00Z,175.2,123.3,199003,1995-01-01T00:00:00Z
4073,12288,0,Ishikawa Manabu,,Kataonami,1997-05-11T00:00:00Z,174.0,84.0,201603,2016-07-01T00:00:00Z
5015,836,0,Kamobayashi Shinya,,Ajigawa,1982-09-20T00:00:00Z,171.0,113.5,199803,2000-01-01T00:00:00Z
4309,11820,0,Takaora Naruki,,Takanohana,1993-07-19T00:00:00Z,180.0,110.5,201001,2012-03-01T00:00:00Z
3444,7154,0,Kitasatsuma Junpei,,Chiganoura,1986-05-08T00:00:00Z,191.3,121.9,200703,2018-09-01T00:00:00Z
2539,8460,0,Dokai#,,Hanakago,1947-05-30T00:00:00Z,179.0,82.0,196211,1970-01-01T00:00:00Z
8064,11496,0,Kisoarashi,,Takasago,1943-03-23T00:00:00Z,,,196201,1966-05-01T00:00:00Z
3987,664,0,Suzunohana Kazunori,,Takanohana,1976-10-22T00:00:00Z,187.0,133.0,199203,2008-09-01T00:00:00Z
1860,8194,0,Tochihisashi,,Kasugano,1955-06-06T00:00:00Z,172.0,95.0,197105,1976-05-01T00:00:00Z
8601,11634,0,Kamo,,-,0001-01-01T00:00:00Z,,,196509,1965-11-01T00:00:00Z
6279,1858,0,Kotoikehara,,Sadogatake,1971-10-10T00:00:00Z,179.6,80.5,198703,1990-09-01T00:00:00Z
8350,10053,0,Izumotaka,,Nishonoseki,1944-08-22T00:00:00Z,,,196009,1964-03-01T00:00:00Z
7136,7802,0,Yoshidagawa,,Tatsutagawa,0001-01-01T00:00:00Z,,,198409,1985-05-01T00:00:00Z
4288,9059,0,Kiritora Jiro,,Michinoku,1993-03-23T00:00:00Z,178.0,129.5,200803,2013-01-01T00:00:00Z
4622,7117,0,Shunkomaru Shintaro,,Azumazeki,1991-07-10T00:00:00Z,173.0,110.0,200703,2007-11-01T00:00:00Z
175,12236,3627,Oyamatoumi,Makushita 34 East,Yamahibiki,1992-12-24T15:00:00Z,180.0,167.0,201503,
6119,2238,0,Seihokuzan Seiji,,Kitanoumi,1975-03-05T00:00:00Z,180.0,122.9,199105,1993-09-01T00:00:00Z
6046,2295,0,Maenosho Tatsunori,,Takadagawa,1976-08-07T00:00:00Z,174.3,119.2,199203,1995-01-01T00:00:00Z
787,1425,0,Tobimaru Shigetaka,,Miyagino,1961-02-18T00:00:00Z,176.5,90.0,197903,1991-09-01T00:00:00Z
4008,419,0,Tochihidaka Hideji,,Kasugano,1978-03-26T00:00:00Z,174.0,132.0,199603,2004-07-01T00:00:00Z
4953,948,0,Yuyuzan Kazuya,,Takashima,1984-03-27T00:00:00Z,175.0,117.5,199903,2000-09-01T00:00:00Z
4479,9099,0,Tatsuhibiki Junpei,,Sakaigawa,1988-11-27T00:00:00Z,177.0,135.0,200803,2009-11-01T00:00:00Z
3309,12309,0,Asahiryu,,Asahiyama,1995-04-22T00:00:00Z,182.0,124.0,201603,2019-01-01T00:00:00Z
3125,12308,0,Goketsuyama Yuki,,Shibatayama,2000-04-25T00:00:00Z,167.0,98.0,201603,2021-07-01T00:00:00Z
224,12559,3950,Aratakayama,Sandanme 21 West,Tokiwayama,1992-12-24T15:00:00Z,180.0,167.0,201903,
1089,7187,0,Komanohana,,Hanaregoma,1962-12-16T00:00:00Z,182.0,119.0,197805,1988-05-01T00:00:00Z
6564,7359,0,Tochiarai Susumu#,,Kasugano,1968-12-31T00:00:00Z,174.0,89.0,198403,1986-09-01T00:00:00Z
491,870,0,Maenofuji,Jonidan 27 West,Takadagawa,1982-08-07T00:00:00Z,177.8,130.7,199811,2024-01-31T00:00:00Z
2195,8503,0,Kunihikari,,Hanakago,1948-09-03T00:00:00Z,178.0,107.0,196309,1973-05-01T00:00:00Z
7325,6793,0,Matsumaru,,-,0001-01-01T00:00:00Z,,,198101,1981-03-01T00:00:00Z
1568,1454,0,Kuninosato Toshio,,Isegahama,1964-08-14T00:00:00Z,176.5,106.0,198003,1992-03-01T00:00:00Z
7259,4387,0,Ii,,Isegahama,1964-11-07T00:00:00Z,,,198011,1981-07-01T00:00:00Z
3919,113,0,Asofuji Seiya,,Isegahama,1976-01-17T00:00:00Z,179.0,124.5,199401,2011-05-01T00:00:00Z
6918,6439,0,Ando Yuki,,Ajigawa,1986-07-03T00:00:00Z,177.0,67.0,200405,2004-07-01T00:00:00Z
1511,3987,0,Taiho Koki,,Nishonoseki,1940-05-29T00:00:00Z,187.0,124.0,195609,1971-05-01T00:00:00Z
6343,1618,0,Iyonoumi,,Oshiogawa,1967-06-11T00:00:00Z,183.5,142.0,198303,1990-01-01T00:00:00Z
177,12475,3866,Wakazakura,Sandanme 17 East,Kasugano,1992-12-24T15:00:00Z,180.0,167.0,201803,
5184,327,0,Wakazakura Fumihiko,,Nakamura,1972-06-26T00:00:00Z,180.0,120.0,199301,1998-09-01T00:00:00Z
3461,12334,0,Takeuchi Kengo,,Michinoku,1998-09-08T00:00:00Z,182.0,97.0,201605,2016-09-01T00:00:00Z
8531,8915,0,Kawahara,,-,0001-01-01T00:00:00Z,,,196911,1970-01-01T00:00:00Z
7967,8322,0,Segawa,,-,0001-01-01T00:00:00Z,,,197503,1975-05-01T00:00:00Z
1617,8006,0,Kotoazuma,,Sadogatake,1962-07-29T00:00:00Z,177.0,77.0,197803,1979-01-01T00:00:00Z
2819,8720,0,Miyanishi,,Tokitsukaze,1946-08-21T00:00:00Z,,,196201,1966-11-01T00:00:00Z
1361,3962,0,Osawa,,Takasago,1936-01-11T00:00:00Z,177.0,117.0,195105,1962-01-01T00:00:00Z
6559,7214,0,Hoshiizumi,,Michinoku,1968-08-16T00:00:00Z,173.0,85.0,198411,1989-01-01T00:00:00Z
2618,8674,0,Dewazakura,,Dewanoumi,1951-05-30T00:00:00Z,174.5,87.0,196705,1969-01-01T00:00:00Z
7445,5927,0,Mori,,-,0001-01-01T00:00:00Z,,,197403,1974-09-01T00:00:00Z
5245,189,0,Dewaasahi Takeshi#,,Dewanoumi,1970-01-18T00:00:00Z,182.0,101.0,198801,1998-09-01T00:00:00Z
6954,994,0,Takasato Kentaro,,Azumazeki,1979-08-25T00:00:00Z,173.0,96.0,199907,1999-09-01T00:00:00Z
8616,11187,0,Tamamuroto,,-,0001-01-01T00:00:00Z,,,195903,1960-11-01T00:00:00Z
1360,3958,0,Fukunoumi Nanao,,Asahiyama,1930-04-28T00:00:00Z,175.0,108.0,194910,1962-07-01T00:00:00Z
2869,5551,0,Fujimura,,Dewanoumi,1945-07-04T00:00:00Z,,,196203,1967-01-01T00:00:00Z
6713,7391,0,Ishida,,Taiho,0001-01-01T00:00:00Z,,,198603,1987-07-01T00:00:00Z
355,12579,3970,Marusho,Sandanme 2 West,Naruto,1992-12-24T15:00:00Z,180.0,167.0,201905,
4255,12106,0,Sunaga Masaya,,Minezaki,1993-08-30T00:00:00Z,192.0,163.0,201309,2013-11-01T00:00:00Z
4760,5939,0,Okubo Hideaki,,Minezaki,1983-10-29T00:00:00Z,185.0,110.0,200311,2004-05-01T00:00:00Z
4403,6635,0,Yoshinofuji Naoki,,Nakamura,1990-06-28T00:00:00Z,172.5,133.4,200603,2011-01-01T00:00:00Z
546,12546,3937,Hamasaki,Jonidan 100 West,Otake,2000-09-30T00:00:00Z,177.0,145.0,201903,2023-09-27T00:00:00Z
1969,8307,0,Morinoyama,,Takadagawa,1957-07-12T00:00:00Z,170.0,70.0,197303,1976-01-01T00:00:00Z
4611,627,0,Asozan Ryoichi,,Onomatsu,1979-04-26T00:00:00Z,181.0,98.5,199507,2002-01-01T00:00:00Z
4634,486,0,Kainoyama Hidenori,,Hanaregoma,1976-10-10T00:00:00Z,178.0,166.5,199203,2005-07-01T00:00:00Z
8014,11521,0,Fukazawa,,-,0001-01-01T00:00:00Z,,,196203,1966-09-01T00:00:00Z
5470,2049,0,Nanatsumori Kazuhiro#,,Kagamiyama,1972-09-24T00:00:00Z,177.0,127.5,198805,1994-05-01T00:00:00Z
3273,1284,0,Takekaze Akira,,Oguruma,1979-06-21T00:00:00Z,170.0,144.0,200205,2019-01-01T00:00:00Z
7302,8024,0,Nakamurayama,,Futagoyama,1962-07-17T00:00:00Z,181.0,102.0,197803,1978-09-01T00:00:00Z
3000,5895,0,Terunishiki,,Isegahama,1942-06-25T00:00:00Z,,,196101,1964-09-01T00:00:00Z
1652,5664,0,Kototetsu# Satoru#,,Sadogatake,1958-08-04T00:00:00Z,193.0,154.0,197805,1979-01-01T00:00:00Z
8175,12545,3936,Daishinkai,Jonidan 30 East,Otake,1992-12-24T15:00:00Z,180.0,167.0,201903,
7948,5911,0,Mancho#,,-,0001-01-01T00:00:00Z,,,197011,1971-01-01T00:00:00Z
2743,8470,0,Raiiyama#,,Asahiyama,1945-07-08T00:00:00Z,,,196201,1968-05-01T00:00:00Z
5109,988,0,Kaihokuto Tatsuo,,Tomozuna,1981-10-27T00:00:00Z,183.0,78.0,199905,1999-09-01T00:00:00Z
3242,12430,0,Torakio Daiki,,Naruto,1996-12-15T00:00:00Z,191.0,125.0,201705,2019-05-01T00:00:00Z
6602,7276,0,Dewanofuji,,Dewanoumi,1967-01-09T00:00:00Z,177.0,105.0,198203,1986-07-01T00:00:00Z
6572,7305,0,Mayazakura,,Wakamatsu,1967-03-15T00:00:00Z,174.0,119.0,198207,1987-03-01T00:00:00Z
7765,11005,0,Tsunemiyagi,,-,0001-01-01T00:00:00Z,,,195709,1961-09-01T00:00:00Z
4186,11733,0,Takatoshi Masaoki,,Takanohana,1990-04-19T00:00:00Z,174.0,130.4,200901,2014-11-01T00:00:00Z
7162,7618,0,Tamanokuni,,Kataonami,0001-01-01T00:00:00Z,,,198405,1985-09-01T00:00:00Z
1219,7316,0,Mitonishiki Hiroyuki#,,Kagamiyama,1964-03-29T00:00:00Z,171.0,107.0,197905,1987-05-01T00:00:00Z
8773,11091,0,Mururaniwa,,-,0001-01-01T00:00:00Z,,,195805,1959-09-01T00:00:00Z
4791,1282,0,Asaebisawa Tetsuo,,Takasago,1986-04-29T00:00:00Z,176.0,80.0,200203,2003-03-01T00:00:00Z
905,5063,0,Suiseizan Hiroshi#,,Kasugayama,1959-09-05T00:00:00Z,179.6,131.0,197505,1986-09-01T00:00:00Z
4444,2886,0,Marikomaru Kohei,,Azumazeki,1987-12-01T00:00:00Z,173.0,162.6,200303,2010-05-01T00:00:00Z
7102,7758,0,Modokoro,,Magaki,0001-01-01T00:00:00Z,,,198611,1987-09-01T00:00:00Z
7930,8943,0,Muraishi,,-,0001-01-01T00:00:00Z,,,197003,1971-05-01T00:00:00Z
4187,12186,0,Sodachizakari Masato,,Shikihide,1996-11-08T00:00:00Z,179.0,67.0,201407,2014-09-01T00:00:00Z
1686,7926,0,Fujinodake Toshimitsu#,,Futagoyama,1954-05-27T00:00:00Z,170.0,90.0,197003,1979-05-01T00:00:00Z
6727,7626,0,Kitanohara,,Taiho,1968-12-09T00:00:00Z,174.0,90.0,198403,1985-09-01T00:00:00Z
7094,7395,0,Tochimasaru,,Kasugano,0001-01-01T00:00:00Z,,,198603,1987-03-01T00:00:00Z
7276,8034,0,Hoshiminami,,Michinoku,1962-12-25T00:00:00Z,173.0,87.0,197811,1979-01-01T00:00:00Z
5921,1445,0,Shimamusashi Masaharu#,,Musashigawa,1965-02-27T00:00:00Z,170.5,124.5,198101,1995-03-01T00:00:00Z
10,12043,3434,Onosho,Maegashira 5 East,Onomatsu,1992-12-24T15:00:00Z,177.0,165.0,201301,
4223,2835,0,Shironoryu Yasumasa,,Sakaigawa,1983-09-07T00:00:00Z,180.0,115.0,200301,2013-09-01T00:00:00Z
4118,5971,0,Komatsukasa Akira,,Irumagawa,1988-08-24T00:00:00Z,193.0,183.5,200403,2016-03-01T00:00:00Z
7901,9024,0,Tamanohana,,-,0001-01-01T00:00:00Z,,,197201,1972-03-01T00:00:00Z
11,12362,3753,Ichiyamamoto,Maegashira 11 East,Hanaregoma,1993-09-30T15:00:00Z,188.0,150.0,201701,
4704,5941,0,Kanda Kohei,,Miyagino,1986-02-02T00:00:00Z,173.0,191.0,200311,2006-01-01T00:00:00Z
352,12539,3930,Inaba,Sandanme 56 West,Onomatsu,1992-12-24T15:00:00Z,180.0,167.0,201903,
4725,6649,0,Tateno Yu,,Shikoroyama,1990-04-19T00:00:00Z,178.0,116.0,200605,2006-07-01T00:00:00Z
7041,7777,0,Kawakami,,Taiho,0001-01-01T00:00:00Z,,,198703,1988-01-01T00:00:00Z
506,12692,4083,Takashoki,Sandanme 7 West,Tokiwayama,1992-12-24T15:00:00Z,180.0,167.0,202103,
6889,1444,0,Minami,,Taiho,1965-09-05T00:00:00Z,176.0,75.0,198105,1982-09-01T00:00:00Z
5861,1457,0,Toyonishiki Hideharu#,,Takasago,1967-06-01T00:00:00Z,179.0,125.5,198303,1992-01-01T00:00:00Z
3087,12269,0,Asahinishiki Kenta,,Asahiyama,1998-02-27T00:00:00Z,169.0,106.0,201511,2021-07-01T00:00:00Z
6790,7485,0,Kotobenkei Yoshifumi#,,Sadogatake,1963-11-12T00:00:00Z,175.0,75.0,198203,1985-03-01T00:00:00Z
3204,1227,0,Toyonoshima Daiki,,Tokitsukaze,1983-06-29T00:00:00Z,170.5,144.2,200201,2020-07-01T00:00:00Z
483,504,0,Kainowaka Naoya,,Oshima,1979-04-20T00:00:00Z,175.5,184.0,199503,2023-01-01T00:00:00Z
2494,8588,0,Seki,,Tomozuna,1952-02-17T00:00:00Z,173.0,75.0,196511,1969-01-01T00:00:00Z
2601,5138,0,Umenohana Masayoshi#,,Tomozuna,1946-08-06T00:00:00Z,177.0,76.0,196305,1969-05-01T00:00:00Z
379,12221,3611,Asakoga,Sandanme 84 East,Takasago,1993-02-20T00:00:00Z,172.0,137.0,201503,2023-09-27T00:00:00Z
8633,11155,0,Wakasato,,-,0001-01-01T00:00:00Z,,,195811,1960-09-01T00:00:00Z
8251,11212,0,Taikai,,Hanakago,1941-03-12T00:00:00Z,,,195903,1963-05-01T00:00:00Z
4052,150,0,Tokinoyutaka Makoto,,Tokitsukaze,1973-09-03T00:00:00Z,182.0,133.0,198903,2006-05-01T00:00:00Z
5115,411,0,Chiyonoryu Takatomo,,Kokonoe,1978-09-28T00:00:00Z,182.0,118.0,199605,1999-07-01T00:00:00Z
8772,11088,0,Odate,,-,0001-01-01T00:00:00Z,,,195809,1959-05-01T00:00:00Z
6068,2510,0,Moriki Masanao,,Izutsu,1976-07-13T00:00:00Z,180.0,119.0,199307,1994-03-01T00:00:00Z
4570,2848,0,Hokutowaka Yusaku,,Hakkaku,1987-09-02T00:00:00Z,188.0,119.2,200303,2008-01-01T00:00:00Z
26,12210,3620,Mitakeumi,Maegashira 2 West,Dewanoumi,1991-11-04T15:00:00Z,180.0,167.0,201503,
7665,10851,0,Yamatonada,,-,0001-01-01T00:00:00Z,,,195609,1959-09-01T00:00:00Z
3729,205,0,Fujinoyama,,Takanohana,1976-07-04T00:00:00Z,186.0,177.0,199203,2004-09-01T00:00:00Z
5227,215,0,Atsumi Yukio,,Miyagino,1974-01-11T00:00:00Z,171.0,119.0,199205,1998-09-01T00:00:00Z
857,6102,0,Fujigahama Daisuke,,Kokonoe,1960-01-20T00:00:00Z,174.0,78.0,197503,1980-03-01T00:00:00Z
1387,3965,0,Fusanishiki Katsuhiko,,Wakamatsu,1936-01-03T00:00:00Z,176.0,118.0,195201,1967-01-01T00:00:00Z
4775,6442,0,Sakugawa Takayuki,,Shikoroyama,1986-10-13T00:00:00Z,171.0,95.0,200405,2005-01-01T00:00:00Z
2571,4033,0,Tensuiyama Masanori,,Isegahama,1940-12-08T00:00:00Z,176.0,128.0,195605,1968-09-01T00:00:00Z
6204,2179,0,Komahokkai Yoshinori,,Hanaregoma,1975-07-13T00:00:00Z,179.0,133.0,199103,1992-01-01T00:00:00Z
5666,2791,0,Kotohamada Kunihiro,,Sadogatake,1977-10-19T00:00:00Z,184.0,116.0,199509,1996-11-01T00:00:00Z
6928,2893,0,Morinokaze Kenji,,Oguruma,1984-09-17T00:00:00Z,186.0,125.0,200303,2003-09-01T00:00:00Z
2509,8527,0,Senkoyama,,Takashima,1946-05-20T00:00:00Z,179.0,75.0,196307,1969-07-01T00:00:00Z
7389,5669,0,Kiteigawa#,,Dewanoumi,1937-01-15T00:00:00Z,,,195501,1964-05-01T00:00:00Z
2272,8485,0,Omishima,,Miyagino,1949-05-26T00:00:00Z,175.0,101.0,196501,1972-05-01T00:00:00Z
8673,11100,0,Yarainoyama,,-,0001-01-01T00:00:00Z,,,195807,1961-09-01T00:00:00Z
4744,2826,0,Kaganishiki Yuji,,Nishikido,1987-03-11T00:00:00Z,169.0,109.0,200209,2004-05-01T00:00:00Z
2857,8776,0,Tamayashio,,Kataonami,1946-09-20T00:00:00Z,,,196205,1967-05-01T00:00:00Z
4147,11846,0,Daiyushi Misaki,,Takadagawa,1994-07-01T00:00:00Z,174.5,127.0,201003,2016-07-01T00:00:00Z
7426,10403,0,Koshinokuni,,Wakamatsu,1931-01-04T00:00:00Z,,,195309,1962-09-01T00:00:00Z
1201,6790,0,Ryuki Ryuki#,,Miyagino,1956-10-10T00:00:00Z,175.0,110.0,197009,1980-07-01T00:00:00Z
403,12472,3863,Miyabi,Jonidan 97 East,Futagoyama,2002-05-29T00:00:00Z,176.0,122.0,201803,2023-09-27T00:00:00Z
7366,5424,0,Tomoewaka,,-,0001-01-01T00:00:00Z,,,195409,1961-01-01T00:00:00Z
3615,484,0,Kainonami Satoru,,Tomozuna,1977-04-18T00:00:00Z,185.5,146.0,199303,2004-01-01T00:00:00Z
7755,10948,0,Tochiotoyama,,Kasugano,1940-12-17T00:00:00Z,,,195703,1962-09-01T00:00:00Z
5915,2683,0,Fujimaru Yasuhide,,Takasago,1978-03-14T00:00:00Z,186.0,97.0,199511,1996-05-01T00:00:00Z
4097,12238,0,Takeuchi Yuki,,Kitanoumi,2000-03-08T00:00:00Z,172.0,67.0,201503,2015-09-01T00:00:00Z
2980,5860,0,Kanenosato Yoshikazu#,,Asahiyama,1942-10-08T00:00:00Z,,,195807,1963-09-01T00:00:00Z
6464,1767,0,Kanayama,,Oshiogawa,1971-12-08T00:00:00Z,185.0,114.0,198703,1989-09-01T00:00:00Z
3822,1137,0,Sensho Hideki,,Shikihide,1983-10-14T00:00:00Z,181.0,129.5,200103,2015-01-01T00:00:00Z
8753,11074,0,Chibanishiki,,-,0001-01-01T00:00:00Z,,,195805,1959-11-01T00:00:00Z
6257,2020,0,Nagasaka Hiroki,,Kitanoumi,1973-05-03T00:00:00Z,172.2,95.5,198903,1990-09-01T00:00:00Z
3960,1070,0,Takamisato Daikichi,,Naruto,1983-10-22T00:00:00Z,187.0,115.0,200003,2005-09-01T00:00:00Z
8015,11491,0,Otsuru,,Magaki,1945-02-25T00:00:00Z,,,196111,1966-09-01T00:00:00Z
6,12782,4173,Kazenoumi,Makushita 18 East,Oshiogawa,1995-10-18T15:00:00Z,183.0,156.2,202209,
6710,5079,0,Kototenzan Toshimitsu#,,Sadogatake,1963-06-22T00:00:00Z,,,198511,1986-07-01T00:00:00Z
5599,1775,0,Tamamusashi Kazuhiro#,,Musashigawa,1970-07-14T00:00:00Z,186.5,129.0,198603,1996-07-01T00:00:00Z
2184,9039,0,Iwakawa,,Kasugano,1956-01-01T00:00:00Z,182.5,71.0,197205,1973-03-01T00:00:00Z
5464,2125,0,Datezakura Teruyuki,,Magaki,1974-11-13T00:00:00Z,178.0,123.1,199003,1994-09-01T00:00:00Z
6301,1968,0,Ezaki Hiroshi,,Naruto,1973-07-01T00:00:00Z,179.0,130.0,198903,1990-05-01T00:00:00Z
1513,3978,0,Daigo Hisateru,,Hanakago,1937-09-24T00:00:00Z,188.0,133.0,195503,1967-05-01T00:00:00Z
7880,9030,0,Wakikawa,,Taiho,1956-09-19T00:00:00Z,,,197203,1973-01-01T00:00:00Z
4914,1024,0,Kabutoyu Hiroyuki,,Kabutoyama,1981-07-02T00:00:00Z,173.0,109.0,200003,2001-01-01T00:00:00Z
844,1304,0,Akaiwa,,Tatsunami,1960-01-01T00:00:00Z,174.0,113.0,197801,1982-11-01T00:00:00Z
2393,5775,0,Wakakoyama Osamu#,,Futagoyama,1943-10-18T00:00:00Z,,,196201,1970-09-01T00:00:00Z
